Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,False,11,9,0.289,0.446,0.289,0.289,0.289,0.805,-0.0,0.049,0.288,0.044,0.063,0.046,0.4048812389373779
Asynchronous Label Propagation,False,13,0,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.5069029331207275
Asynchronous Label Propagation,False,13,1,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.31000661849975586
Asynchronous Label Propagation,False,13,2,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.35433268547058105
Asynchronous Label Propagation,False,13,3,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.5844390392303467
Asynchronous Label Propagation,False,13,4,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.3473632335662842
Asynchronous Label Propagation,False,13,5,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.4435169696807861
Asynchronous Label Propagation,False,13,6,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.4853165149688721
Asynchronous Label Propagation,False,13,7,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.5002319812774658
Asynchronous Label Propagation,False,13,8,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.6792316436767578
Asynchronous Label Propagation,False,13,9,0.294,0.446,0.294,0.294,0.294,0.652,0.001,0.023,0.323,0.016,0.024,0.019,0.6183426380157471
Asynchronous Label Propagation,False,15,0,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.4129493236541748
Asynchronous Label Propagation,False,15,1,0.299,0.446,0.299,0.299,0.299,0.609,0.004,0.021,0.322,0.015,0.022,0.018,0.3311872482299805
