Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,False,13,9,0.23962,0.44606,0.23962,0.23962,0.23962,0.57306,0.03582,0.23999,0.41753,0.1346,0.19029,0.17247,93.13986
Asynchronous Label Propagation,False,15,0,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,91.21542
Asynchronous Label Propagation,False,15,1,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,92.7258
Asynchronous Label Propagation,False,15,2,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,90.01319
Asynchronous Label Propagation,False,15,3,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,87.62401
Asynchronous Label Propagation,False,15,4,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,65.15624
Asynchronous Label Propagation,False,15,5,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,63.44248
Asynchronous Label Propagation,False,15,6,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,87.38632
Asynchronous Label Propagation,False,15,7,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,81.62684
Asynchronous Label Propagation,False,15,8,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,90.01051
Asynchronous Label Propagation,False,15,9,0.27329,0.53625,0.27329,0.27329,0.27329,0.56855,0.15789,0.34324,0.45253,0.24492,0.34625,0.28586,89.69904
Asynchronous Label Propagation,False,17,0,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,77.75291
Asynchronous Label Propagation,False,17,1,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,96.50988
Asynchronous Label Propagation,False,17,2,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,81.02119
Asynchronous Label Propagation,False,17,3,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,80.06124
Asynchronous Label Propagation,False,17,4,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,99.71037
Asynchronous Label Propagation,False,17,5,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,95.6327
Asynchronous Label Propagation,False,17,6,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,96.16541
Asynchronous Label Propagation,False,17,7,0.20816,0.45318,0.20816,0.20816,0.20816,0.66958,0.01793,0.27314,0.4257,0.13924,0.19685,0.18445,82.28785
