Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Greedy Modularity,False,3,6,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.70999
Greedy Modularity,False,3,7,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.70096
Greedy Modularity,False,3,8,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.72891
Greedy Modularity,False,3,9,0.26325,0.39458,0.26325,0.26325,0.26325,1.39486,-0.00117,0.05089,0.58087,0.00173,0.00187,0.00334,12.8354
Greedy Modularity,False,5,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.65415
Greedy Modularity,False,5,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.52479
Greedy Modularity,False,5,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.60928
Greedy Modularity,False,5,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.59588
Greedy Modularity,False,5,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.51028
Greedy Modularity,False,5,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.58384
Greedy Modularity,False,5,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.60835
Greedy Modularity,False,5,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.65828
Greedy Modularity,False,5,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.5804
Greedy Modularity,False,5,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.44063,0.0,1.0,0.58504,-0.0,-0.0,-0.0,14.53726
Greedy Modularity,False,7,0,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.14964
Greedy Modularity,False,7,1,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.08131
Greedy Modularity,False,7,2,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.14739
Greedy Modularity,False,7,3,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.13494
Greedy Modularity,False,7,4,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.1137
Greedy Modularity,False,7,5,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.16078
Greedy Modularity,False,7,6,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.16007
Greedy Modularity,False,7,7,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.0508
Greedy Modularity,False,7,8,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.17413
Greedy Modularity,False,7,9,0.26024,0.39578,0.26024,0.26024,0.26024,1.50119,-0.00022,0.06654,0.58351,0.00104,0.00113,0.00205,16.1417
Greedy Modularity,False,9,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.70773
Greedy Modularity,False,9,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.64901
Greedy Modularity,False,9,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.69052
Greedy Modularity,False,9,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.65649
Greedy Modularity,False,9,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.65872
Greedy Modularity,False,9,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.67452
Greedy Modularity,False,9,6,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.6312
Greedy Modularity,False,9,7,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.6688
Greedy Modularity,False,9,8,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.64986
Greedy Modularity,False,9,9,0.25964,0.39458,0.25964,0.25964,0.25964,1.45668,0.0,1.0,0.58504,-0.0,-0.0,-0.0,16.68174
Greedy Modularity,False,11,0,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.48996
Greedy Modularity,False,11,1,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.45013
Greedy Modularity,False,11,2,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.58429
Greedy Modularity,False,11,3,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.49957
Greedy Modularity,False,11,4,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.46531
Greedy Modularity,False,11,5,0.25964,0.39458,0.25964,0.25964,0.25964,1.51231,0.0,1.0,0.58504,-0.0,-0.0,-0.0,17.4603
