Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,True,21,9,0.26123,0.27138,0.26123,0.26123,0.26123,1.68884,0.04957,0.34737,0.2364,0.18174,0.46615,0.23863,181.63799
Asynchronous Label Propagation,True,23,0,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,186.92839
Asynchronous Label Propagation,True,23,1,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,185.37916
Asynchronous Label Propagation,True,23,2,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,186.86062
Asynchronous Label Propagation,True,23,3,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,184.77049
Asynchronous Label Propagation,True,23,4,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,184.8607
Asynchronous Label Propagation,True,23,5,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,185.56229
Asynchronous Label Propagation,True,23,6,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,187.02102
Asynchronous Label Propagation,True,23,7,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,186.40979
Asynchronous Label Propagation,True,23,8,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,196.64894
Asynchronous Label Propagation,True,23,9,0.22369,0.23462,0.22369,0.22369,0.22369,1.6952,0.03834,0.3247,0.23352,0.15712,0.40301,0.21177,195.70642
Asynchronous Label Propagation,True,25,0,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,195.79927
Asynchronous Label Propagation,True,25,1,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,196.20845
Asynchronous Label Propagation,True,25,2,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,197.29765
Asynchronous Label Propagation,True,25,3,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,195.73952
Asynchronous Label Propagation,True,25,4,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,194.31234
Asynchronous Label Propagation,True,25,5,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,194.56174
Asynchronous Label Propagation,True,25,6,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,194.46718
Asynchronous Label Propagation,True,25,7,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,191.04261
Asynchronous Label Propagation,True,25,8,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,188.38318
Asynchronous Label Propagation,True,25,9,0.22831,0.23323,0.22831,0.22831,0.22831,1.75535,0.0365,0.31595,0.22858,0.14899,0.38216,0.2025,186.97493
Greedy Modularity,False,3,0,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,161.59098
Greedy Modularity,False,3,1,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,162.17454
Greedy Modularity,False,3,2,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,160.52598
Greedy Modularity,False,3,3,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,164.69818
Greedy Modularity,False,3,4,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,167.51773
Greedy Modularity,False,3,5,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,174.30821
Greedy Modularity,False,3,6,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,174.37613
Greedy Modularity,False,3,7,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,169.37091
Greedy Modularity,False,3,8,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,161.47423
Greedy Modularity,False,3,9,0.11662,0.13877,0.11662,0.11662,0.11662,2.04296,0.00814,0.29844,0.25579,0.05856,0.1502,0.09791,158.16863
Greedy Modularity,False,5,0,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,190.47979
Greedy Modularity,False,5,1,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,192.40794
Greedy Modularity,False,5,2,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,189.71486
Greedy Modularity,False,5,3,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,191.36211
Greedy Modularity,False,5,4,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,190.0545
Greedy Modularity,False,5,5,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,190.90099
Greedy Modularity,False,5,6,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,192.08995
Greedy Modularity,False,5,7,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,190.14446
Greedy Modularity,False,5,8,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,192.76742
Greedy Modularity,False,5,9,0.124,0.13138,0.124,0.124,0.124,2.58856,0.00634,0.34347,0.26232,0.05369,0.13771,0.09286,190.52485
Greedy Modularity,False,7,0,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,217.16373
Greedy Modularity,False,7,1,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,215.95373
Greedy Modularity,False,7,2,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,215.73172
Greedy Modularity,False,7,3,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,217.20245
Greedy Modularity,False,7,4,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,216.62779
Greedy Modularity,False,7,5,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,214.46976
Greedy Modularity,False,7,6,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,215.76062
Greedy Modularity,False,7,7,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,216.17744
Greedy Modularity,False,7,8,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,219.30671
Greedy Modularity,False,7,9,0.11892,0.14338,0.11892,0.11892,0.11892,2.64599,0.00872,0.47656,0.26846,0.06758,0.17333,0.11837,214.75063
Greedy Modularity,False,9,0,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,246.19244
Greedy Modularity,False,9,1,0.12892,0.13846,0.12892,0.12892,0.12892,2.9337,0.00838,0.5077,0.27109,0.06356,0.16302,0.11297,238.63115
