Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Greedy Modularity,False,7,8,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,219.30670952796936
Greedy Modularity,False,7,9,0.119,0.143,0.119,0.119,0.119,2.646,0.009,0.477,0.268,0.068,0.173,0.118,214.75062608718872
Greedy Modularity,False,9,0,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,246.1924352645874
Greedy Modularity,False,9,1,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,238.63114643096924
Greedy Modularity,False,9,2,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,238.79785013198853
Greedy Modularity,False,9,3,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,236.14838814735413
Greedy Modularity,False,9,4,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,233.9124937057495
Greedy Modularity,False,9,5,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,235.39494156837463
Greedy Modularity,False,9,6,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,236.42869400978088
Greedy Modularity,False,9,7,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,238.2053914070129
Greedy Modularity,False,9,8,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,236.0039529800415
Greedy Modularity,False,9,9,0.129,0.138,0.129,0.129,0.129,2.934,0.008,0.508,0.271,0.064,0.163,0.113,238.5249540805817
Greedy Modularity,False,11,0,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,246.75266337394714
Greedy Modularity,False,11,1,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,252.26578617095947
Greedy Modularity,False,11,2,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,249.06305050849915
Greedy Modularity,False,11,3,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,248.49627161026
Greedy Modularity,False,11,4,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,253.6403651237488
Greedy Modularity,False,11,5,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,261.4840784072876
Greedy Modularity,False,11,6,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,252.59163546562198
Greedy Modularity,False,11,7,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,249.5139787197113
Greedy Modularity,False,11,8,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,248.8727831840515
Greedy Modularity,False,11,9,0.134,0.134,0.134,0.134,0.134,2.89,0.008,0.587,0.274,0.062,0.159,0.112,246.2109203338623
Greedy Modularity,False,13,0,0.142,0.162,0.142,0.142,0.142,2.839,0.011,0.472,0.263,0.092,0.235,0.153,266.47432565689087
Greedy Modularity,False,13,1,0.142,0.162,0.142,0.142,0.142,2.839,0.011,0.472,0.263,0.092,0.235,0.153,266.2731754779816
Greedy Modularity,False,13,2,0.142,0.162,0.142,0.142,0.142,2.839,0.011,0.472,0.263,0.092,0.235,0.153,269.080332994461
Greedy Modularity,False,13,3,0.142,0.162,0.142,0.142,0.142,2.839,0.011,0.472,0.263,0.092,0.235,0.153,262.3072075843811
Greedy Modularity,False,13,4,0.142,0.162,0.142,0.142,0.142,2.839,0.011,0.472,0.263,0.092,0.235,0.153,266.93541502952576
Greedy Modularity,False,13,5,0.142,0.162,0.142,0.142,0.142,2.839,0.011,0.472,0.263,0.092,0.235,0.153,264.841794013977
Greedy Modularity,False,13,6,0.142,0.162,0.142,0.142,0.142,2.839,0.011,0.472,0.263,0.092,0.235,0.153,281.07163000106806
